horse_name,evaluation,venue,race_name,horse_heads,horse_number,popularity,jockey,jockey_winning_percentage,distance,horse_weight,horse_weight_diff,winning_percentage,order
ディーズプラネット,2.50,5東京3,東京中日S杯武蔵野S(G3),16,16,12,勝浦正樹,24.401368,1600,498,+8,40.000000,0
ディーズプラネット,2.50,川崎,関東オークス[指定交(G2),14,5,4,勝浦正樹,24.401368,2100,488,0,40.000000,0
ディーズプラネット,2.50,門別,エーデルワイス賞〔J(G3),15,4,6,横山典弘,33.800127,1200,494,+20,40.000000,1
ディーズプラネット,2.50,2札幌5,札幌2歳S(G3),14,2,9,横山典弘,33.800127,1800,474,+8,40.000000,0
ディーパワンサ,3.93,2東京10,優駿牝馬(G1),18,9,18,内田博幸,31.973268,2400,432,-6,28.571429,0
ディーパワンサ,3.93,2東京2,サンスポ賞フローラS(G2),18,12,6,内田博幸,31.973268,2000,438,-2,28.571429,0
ディーパワンサ,3.93,2中山8,フラワーC(G3),13,1,3,内田博幸,31.973268,1800,440,+8,28.571429,0
ディーパワンサ,3.93,5阪神4,阪神ジュベナイルF(G1),18,1,5,シュタル,31.565657,1600,432,0,28.571429,0
ディーパワンサ,3.93,5京都3,デイリー杯2歳S(G2),10,7,3,ルメール,55.386351,1600,432,+10,28.571429,0
ティーハーフ,3.58,5京都8,京阪杯(G3),16,1,15,国分優作,17.937220,1200,458,-12,38.461538,0
ティーハーフ,3.58,4京都8,毎日放送賞スワンS(G2),18,5,14,国分優作,17.937220,1400,470,+4,38.461538,0
ティーハーフ,3.58,3中京2,CBC賞(G3),18,2,9,国分優作,17.937220,1200,462,0,38.461538,0
ティーハーフ,3.58,2中京6,高松宮記念(G1),18,1,16,国分優作,17.937220,1200,468,0,38.461538,0
ティーハーフ,3.58,5京都8,京阪杯(G3),18,12,5,石川裕紀,20.585366,1200,468,-2,38.461538,0
ティーハーフ,3.58,4京都8,毎日放送賞スワンS(G2),18,18,12,国分優作,17.937220,1400,470,+12,38.461538,0
ティーハーフ,3.58,4中山8,スプリンターズS(G1),16,3,16,池添謙一,29.917250,1200,458,-6,38.461538,0
ティーハーフ,3.58,4阪神2,セントウルS(G2),13,7,10,藤岡康太,27.212754,1200,464,+6,38.461538,0
ティーハーフ,3.58,1函館2,函館スプリントS(G3),16,12,4,池添謙一,29.917250,1200,458,-6,38.461538,0
ティーハーフ,3.58,2中京6,高松宮記念(G1),18,9,14,池添謙一,29.917250,1200,460,-6,38.461538,0
ティーハーフ,3.58,1阪神2,阪急杯(G3),18,6,10,池添謙一,29.917250,1400,466,+2,38.461538,0
ティーハーフ,3.58,4京都8,毎日放送賞スワンS(G2),15,15,8,国分優作,17.937220,1400,464,+10,38.461538,0
ティーハーフ,3.58,4中山9,スプリンターズS(G1),15,16,7,国分優作,17.937220,1200,454,+2,38.461538,0
ティーハーフ,3.58,2札幌4,キーンランドC(G3),16,10,1,国分優作,17.937220,1200,452,-2,38.461538,1
ティーハーフ,3.58,1函館2,函館スプリントS(G3),16,9,4,国分優作,17.937220,1200,454,-6,38.461538,1
ティーハーフ,3.58,4阪神2,セントウルS(G2),13,12,5,武豊,41.235154,1200,450,+6,38.461538,0
ティーハーフ,3.58,2中京3,中スポ賞ファルコンS(G3),18,16,1,武豊,41.235154,1400,438,0,38.461538,0
ティーハーフ,3.58,5中山6,朝日フューチュリティ(G1),16,7,6,武豊,41.235154,1600,436,-2,38.461538,0
ティーハーフ,3.58,2函館5,函館2歳S(G3),16,11,2,武豊,41.235154,1200,432,-10,38.461538,1
ディープウォーリア,0.00,2札幌5,札幌2歳S(G3),13,10,2,池添謙一,29.917250,1800,460,-4,27.272727,0
ディープエクシード,2.92,2阪神1,毎日杯(G3),10,4,5,岩田康誠,37.735110,1800,486,+6,42.105263,0
ディープジュエリー,3.79,5中山5,ターコイズS(G3),16,15,8,内田博幸,31.973268,1600,510,+10,43.750000,0
ディープジュエリー,3.79,1福島5,福島牝馬S(G3),16,1,7,三浦皇成,29.865125,1800,488,-6,43.750000,0
ディープジュエリー,3.79,2京都7,京都牝馬S(G3),18,8,8,戸崎圭太,44.275057,1400,494,+4,43.750000,0
ディープジュエリー,3.79,4京都5,秋華賞(G1),18,3,11,柴山雄一,23.407730,2000,496,+10,43.750000,0
ディープジュエリー,3.79,4阪神4,関西TVローズS(G2),17,12,6,柴山雄一,23.407730,1800,486,-2,43.750000,0
デスティニーソング,3.00,2中京3,中スポ賞ファルコンS(G3),16,8,10,鮫島克駿,20.695807,1400,428,-4,35.294118,0
デスティニーソング,3.00,門別,エーデルワイス賞〔J(G3),16,6,4,鮫島克駿,20.695807,1200,430,+6,35.294118,0
テトラドラクマ,3.29,1東京6,デイリー杯クイーンC(G3),16,6,3,田辺裕信,34.758364,1600,462,-6,60.000000,1
テトラドラクマ,3.29,1中山2,フェアリーS(G3),16,16,1,石橋脩,26.295082,1600,468,0,60.000000,0
デニムアンドルビー,3.33,2中京2,金鯱賞(G2),9,7,7,バルジュ,28.080229,2000,454,+2,35.714286,0
デニムアンドルビー,3.33,1中山1,日刊スポ賞中山金杯(G3),17,5,6,川田将雅,46.226415,2000,452,-4,35.714286,0
デニムアンドルビー,3.33,5阪神1,チャレンジC(G3),12,8,5,Ｃ．デム,45.874587,2000,456,+2,35.714286,1
デニムアンドルビー,3.33,5東京2,アルゼンチン共和国杯(G2),16,3,4,田辺裕信,34.758364,2500,454,-2,35.714286,0
デニムアンドルビー,3.33,4中山7,産経賞オールカマー(G2),17,12,8,吉田隼人,26.300743,2200,456,-8,35.714286,0
デニムアンドルビー,3.33,3阪神1,鳴尾記念(G3),10,6,4,福永祐一,42.548190,2000,464,+12,35.714286,0
デニムアンドルビー,3.33,2阪神5,サンスポ杯阪神牝馬S(G2),16,15,6,藤岡康太,27.212754,1600,452,-2,35.714286,0
デニムアンドルビー,3.33,2中山6,中山牝馬S(G3),16,9,6,シュタル,31.565657,1800,454,+8,35.714286,0
デニムアンドルビー,3.33,1東京8,フェブラリーS(G1),16,8,12,内田博幸,31.973268,1600,446,+2,35.714286,0
デニムアンドルビー,3.33,5中山9,有馬記念(G1),16,13,11,バルザロ,33.018868,2500,444,0,35.714286,0
デニムアンドルビー,3.33,4中京1,金鯱賞(G2),13,4,8,バルザロ,33.018868,2000,444,-6,35.714286,0
デニムアンドルビー,3.33,3阪神8,宝塚記念(G1),16,6,10,浜中俊,38.606307,2200,450,+2,35.714286,1
デニムアンドルビー,3.33,3京都4,天皇賞(春)(G1),17,12,9,浜中俊,38.606307,3200,448,-4,35.714286,0
デニムアンドルビー,3.33,1阪神8,阪神大賞典(G2),10,2,7,浜中俊,38.606307,3000,452,+4,35.714286,1
デニムアンドルビー,3.33,4中山8,有馬記念(G1),16,12,16,浜中俊,38.606307,2500,448,+6,35.714286,0
デニムアンドルビー,3.33,5東京9,ジャパンC(G1),18,8,7,浜中俊,38.606307,2400,442,-2,35.714286,0
デニムアンドルビー,3.33,4東京9,天皇賞(秋)(G1),18,3,6,浜中俊,38.606307,2000,444,+6,35.714286,0
デニムアンドルビー,3.33,3阪神8,宝塚記念(G1),12,2,6,浜中俊,38.606307,2200,438,0,35.714286,0
デニムアンドルビー,3.33,2東京8,ヴィクトリアマイル(G1),18,3,4,浜中俊,38.606307,1600,438,0,35.714286,0
デニムアンドルビー,3.33,5東京8,ジャパンC(G1),17,9,7,浜中俊,38.606307,2400,434,-6,35.714286,1
デニムアンドルビー,3.33,5京都4,エリザベス女王杯(G1),18,14,3,内田博幸,31.973268,2200,440,-2,35.714286,0
デニムアンドルビー,3.33,4京都4,秋華賞(G1),18,14,1,内田博幸,31.973268,2000,442,-4,35.714286,0
デニムアンドルビー,3.33,4阪神4,関西TVローズS(G2),18,1,1,内田博幸,31.973268,1800,446,+14,35.714286,1
デニムアンドルビー,3.33,2東京10,優駿牝馬(G1),18,5,1,内田博幸,31.973268,2400,432,0,35.714286,1
デニムアンドルビー,3.33,2東京2,サンスポ賞フローラS(G2),18,12,1,内田博幸,31.973268,2000,432,+2,35.714286,1
デピュティスカイ,0.00,5京都3,デイリー杯2歳S(G2),14,2,12,北村友一,31.281198,1600,480,+6,33.333333,0
デブリン,3.50,2新潟4,レパードS(G3),15,5,14,吉田豊,22.889417,1800,504,+9,35.714286,0
テムジン,2.83,5中山4,カペラS(G3),16,8,12,笹川翼,33.498350,1200,486,+12,36.585366,0
デュアルスウォード,3.72,船橋,日本テレビ盃(G2),11,6,11,小林拓未,12.206573,1800,475,+5,27.272727,0
デュアルスウォード,3.72,浦和,テレ玉杯オーバルスプ(G3),12,9,12,小林拓未,12.206573,1400,470,-9,27.272727,0
デュアルスウォード,3.72,船橋,かしわ記念(G1),10,10,10,小林拓未,12.206573,1600,476,-3,27.272727,0
デュアルスウォード,3.72,船橋,ダイオライト記念(G2),14,9,14,瀧川寿希,31.127558,2400,476,-2,27.272727,0
デュアルスウォード,3.72,川崎,川崎記念【指定交流】(G1),12,1,10,千田洋,21.464646,2100,478,-5,27.272727,0
デュアルスウォード,3.72,盛岡,クラスターC(G3),14,14,8,菅原辰徳,31.746032,1200,468,-3,27.272727,0
デュアルスウォード,3.72,2新潟2,アイビスサマーD(G3),12,6,10,杉原誠人,14.090020,1000,472,+2,27.272727,0
デュアルスウォード,3.72,2新潟2,アイビスサマーD(G3),18,9,12,横山典弘,33.800127,1000,482,+4,27.272727,0
デュアルスウォード,3.72,2中京4,東海TVプロキオンS(G3),16,8,9,和田竜二,29.361399,1400,464,-2,27.272727,0
デュアルスウォード,3.72,5中山4,カペラS(G3),15,6,5,横山典弘,33.800127,1200,476,+16,27.272727,0
デュッセルドルフ,2.75,1中山2,フェアリーS(G3),16,2,9,田辺裕信,34.758364,1600,456,+8,66.666667,0
デライトメッセージ,0.00,門別,北海道2歳優駿〔Jp(G3),10,10,10,阿部龍,40.893929,1800,494,0,45.000000,0
デリッツァリモーネ,3.42,佐賀,佐賀記念(G3),12,6,8,山口勲,64.397906,2000,462,-14,57.142857,0
デリッツァリモーネ,3.42,1中山7,京成杯(G3),16,13,11,ブノワ,33.333333,2000,468,0,57.142857,0
デリッツァリモーネ,3.42,5阪神7,ラジオNIKKEI杯(G3),16,10,6,ウィリア,38.823529,2000,468,0,57.142857,0
デルカイザー,2.43,3新潟4,朝日セントライト記念(G2),18,15,15,柴田善臣,25.533290,2200,472,0,46.153846,0
デルカイザー,2.43,5東京5,東京スポーツ杯2歳S(G3),15,13,9,内田博幸,31.973268,1800,464,-4,46.153846,0
デルタバローズ,2.50,1中山5,京成杯(G3),15,10,3,石橋脩,26.295082,2000,498,+10,50.000000,0
デルニエオール,3.88,1阪神6,フィリーズレビュー(G2),18,2,5,岩田康誠,37.735110,1400,410,-2,75.000000,1
デルマオカル,0.00,門別,エーデルワイス賞〔J(G3),15,8,7,横山和生,14.631197,1200,458,0,34.210526,0
デルマキセキ,0.00,2函館6,函館2歳S(G3),15,3,8,藤岡康太,27.212754,1200,460,-4,40.000000,0
デルマサリーチャン,3.00,5中山1,ステイヤーズS(G2),10,1,7,武士沢友,13.903743,3600,488,+8,7.547170,0
デルマサリーチャン,3.00,1東京5,デイリー杯クイーンC(G3),15,16,14,リスポリ,42.105263,1600,452,+2,7.547170,0
デルマサリーチャン,3.00,1中山5,フェアリーS(G3),16,5,15,勝浦正樹,24.401368,1600,458,0,7.547170,0
テルメディカラカラ,2.38,1札幌2,クイーンS(G3),13,3,5,ルメール,55.386351,1800,476,+16,39.130435,0
テルメディカラカラ,2.38,4阪神4,関西TVローズS(G2),17,2,13,幸英明,26.921649,1800,448,0,39.130435,0
デンコウアンジュ,3.17,1東京4,東京新聞杯(G3),16,2,9,蛯名正義,31.335283,1600,456,+2,22.222222,0
デンコウアンジュ,3.17,5中山5,ターコイズS(G3),16,14,7,蛯名正義,31.335283,1600,454,0,22.222222,1
デンコウアンジュ,3.17,5京都4,エリザベス女王杯(G1),18,9,13,蛯名正義,31.335283,2200,454,+2,22.222222,0
デンコウアンジュ,3.17,4東京4,アイルランド府中牝馬(G2),14,3,8,蛯名正義,31.335283,1800,452,+10,22.222222,0
デンコウアンジュ,3.17,3東京4,エプソムC(G3),18,6,3,蛯名正義,31.335283,1800,442,-2,22.222222,0
デンコウアンジュ,3.17,2東京8,ヴィクトリアマイル(G1),17,10,11,蛯名正義,31.335283,1600,444,0,22.222222,1
デンコウアンジュ,3.17,1福島5,福島牝馬S(G3),16,3,8,秋山真一,24.774096,1800,444,-16,22.222222,0
デンコウアンジュ,3.17,2阪神5,サンスポ杯阪神牝馬S(G2),16,12,10,蛯名正義,31.335283,1600,460,+14,22.222222,0
デンコウアンジュ,3.17,5京都4,エリザベス女王杯(G1),15,11,9,松山弘平,27.070347,2200,446,+4,22.222222,0
デンコウアンジュ,3.17,4京都5,秋華賞(G1),18,8,6,内田博幸,31.973268,2000,442,+2,22.222222,0
デンコウアンジュ,3.17,4阪神4,関西TVローズS(G2),15,12,8,内田博幸,31.973268,1800,440,+8,22.222222,0
デンコウアンジュ,3.17,2東京10,優駿牝馬(G1),18,8,6,川田将雅,46.226415,2400,432,-10,22.222222,0
デンコウアンジュ,3.17,2阪神6,桜花賞(G1),18,7,7,川田将雅,46.226415,1600,442,-8,22.222222,0
デンコウアンジュ,3.17,1阪神3,チューリップ賞(G3),16,2,6,川田将雅,46.226415,1600,450,+4,22.222222,0
デンコウアンジュ,3.17,5阪神4,阪神ジュベナイルF(G1),18,17,2,川田将雅,46.226415,1600,446,-2,22.222222,0
デンコウアンジュ,3.17,4東京8,アルテミスS(G3),15,14,12,田辺裕信,34.758364,1600,448,-18,22.222222,1
テンザワールド,0.00,2新潟4,レパードS(G3),15,14,3,岩田康誠,37.735110,1800,432,+2,50.000000,0
テーオーソルジャー,0.00,2中京4,中スポ賞ファルコンS(G3),18,12,8,藤岡康太,27.212754,1400,456,+4,20.588235,0
テーオーフォルテ,2.13,2中山4,報知杯弥生賞(G2),12,2,9,城戸義政,17.560976,2000,512,-2,50.000000,0
トウカイシェーン,2.25,1福島5,福島牝馬S(G3),16,7,13,田中健,14.870690,1800,450,0,19.047619,0
トウカイシェーン,2.25,2東京2,サンスポ賞フローラS(G2),18,12,16,田中勝春,22.495274,2000,444,+2,19.047619,0
トウカイバレット,4.00,2札幌5,札幌2歳S(G3),14,7,14,津村明秀,24.292298,1800,482,-4,44.680851,0
トウケイタイガー,0.00,園田,兵庫ゴールドトロフィ(G3),9,9,5,川原正一,43.923917,1400,502,-2,53.125000,0
トウケイタイガー,0.00,大井,東京盃競走(G2),16,12,6,川原正一,43.923917,1200,499,-6,53.125000,0
トウケイタイガー,0.00,3中京4,プロキオンS(G3),15,5,9,国分恭介,19.303797,1400,490,-9,53.125000,0
トウケイタイガー,0.00,名古屋,かきつばた記念(G3),12,2,2,川原正一,43.923917,1400,491,-6,53.125000,1
トウケイタイガー,0.00,高知,黒船賞[指定交流](G3),12,1,6,川原正一,43.923917,1400,500,+2,53.125000,0
トウケイファルコン,0.00,門別,北海道2歳優駿〔Jp(G3),12,5,6,池添謙一,29.917250,1800,490,+4,29.411765,0
トウショウセレクト,3.00,園田,兵庫ゴールドトロフィ(G3),12,4,10,杉浦健太,29.180328,1400,499,0,65.789474,0
トウショウドラフタ,3.33,3中京2,CBC賞(G3),18,9,5,横山典弘,33.800127,1200,472,-2,28.571429,0
トウショウドラフタ,3.33,2東京7,京王杯スプリングC(G2),13,8,6,田辺裕信,34.758364,1400,474,-6,28.571429,0
トウショウドラフタ,3.33,5阪神8,阪神C(G2),15,11,11,バルザロ,33.018868,1400,474,-2,28.571429,0
トウショウドラフタ,3.33,4中山2,京成杯オータムH(G3),15,13,10,吉田豊,22.889417,1600,470,+10,28.571429,0
トウショウドラフタ,3.33,3中京8,トヨタ賞中京記念(G3),16,6,2,田辺裕信,34.758364,1600,460,0,28.571429,0
トウショウドラフタ,3.33,2東京6,NHKマイルC(G1),18,7,5,田辺裕信,34.758364,1600,460,-4,28.571429,0
トウショウドラフタ,3.33,2中京3,中スポ賞ファルコンS(G3),18,5,2,田辺裕信,34.758364,1400,464,-6,28.571429,1
トウショウドラフタ,3.33,5東京1,京王杯2歳S(G2),18,13,5,吉田豊,22.889417,1400,456,+4,28.571429,0
トウショウドラフタ,3.33,2新潟10,新潟2歳S(G3),18,10,9,吉田豊,22.889417,1600,460,+8,28.571429,0
トウショウピスト,3.75,1東京4,東京新聞杯(G3),16,5,14,田中勝春,22.495274,1600,482,-4,38.709677,0
トウショウピスト,3.75,5阪神7,阪神C(G2),18,15,15,古川吉洋,20.616883,1400,486,+8,38.709677,0
トウショウピスト,3.75,4京都8,毎日放送賞スワンS(G2),18,13,15,古川吉洋,20.616883,1400,482,+2,38.709677,0
トウショウピスト,3.75,3中京8,トヨタ賞中京記念(G3),16,12,13,幸英明,26.921649,1600,480,0,38.709677,0
トウショウピスト,3.75,2中京6,高松宮記念(G1),18,16,15,吉田豊,22.889417,1200,488,0,38.709677,0
トウショウピスト,3.75,2中山3,夕刊フジオーシャンS(G3),16,7,11,吉田豊,22.889417,1200,488,-6,38.709677,0
トウショウピスト,3.75,2函館5,函館2歳S(G3),16,16,2,池添謙一,29.917250,1200,472,+6,38.709677,1
トウシンイーグル,2.30,名古屋,名古屋グランプリ(G2),12,6,9,東川公則,47.426218,2500,491,-7,25.757576,0
トウシンイーグル,2.30,4阪神7,シリウスS(G3),11,3,11,菱田裕二,22.658808,2000,480,+2,25.757576,0
トウシンイーグル,2.30,4阪神8,シリウスS(G3),12,7,10,和田竜二,29.361399,2000,480,0,25.757576,0
トウシンイーグル,2.30,盛岡,マーキュリーC(G3),14,1,4,和田竜二,29.361399,2000,474,+5,25.757576,0
トウシンイーグル,2.30,船橋,ダイオライト記念(G2),12,5,5,Ａ．シュ,100.000000,2400,469,-9,25.757576,1
トウシンイーグル,2.30,1中京4,東海テレビ杯東海S(G2),14,2,8,勝浦正樹,24.401368,1800,478,+2,25.757576,0
トウシンイーグル,2.30,4阪神7,シリウスS(G3),14,7,7,和田竜二,29.361399,2000,474,+4,25.757576,1
トウシンイーグル,2.30,4中山4,セントライト記念(G2),17,16,8,吉田隼人,26.300743,2200,470,+4,25.757576,0
トウシンモンステラ,3.33,1東京7,ダイヤモンドS(G3),14,9,12,北村宏司,29.532006,3400,478,-12,27.027027,0
トウシンモンステラ,3.33,5東京2,アルゼンチン共和国杯(G2),16,5,15,北村宏司,29.532006,2500,480,-2,27.027027,0
トウシンモンステラ,3.33,1阪神8,阪神大賞典(G2),10,5,10,小崎綾也,16.589147,3000,490,+6,27.027027,0
トウシンモンステラ,3.33,1東京7,ダイヤモンドS(G3),15,15,14,内田博幸,31.973268,3400,484,-8,27.027027,0
トウシンモンステラ,3.33,2京都6,京都記念(G2),15,5,12,小牧太,27.158160,2200,484,+2,27.027027,0
トウシンモンステラ,3.33,3阪神8,宝塚記念(G1),16,9,16,和田竜二,29.361399,2200,486,-8,27.027027,0
トウシンモンステラ,3.33,2東京12,目黒記念(G2),18,8,7,福永祐一,42.548190,2500,494,+2,27.027027,0
トウシンモンステラ,3.33,2京都6,京都記念(G2),11,7,5,岩田康誠,37.735110,2200,492,+2,27.027027,0
トウシンモンステラ,3.33,1京都7,日経新春杯(G2),18,18,3,武豊,41.235154,2400,490,+12,27.027027,0
トウシンモンステラ,3.33,2東京3,テレビ東京杯青葉賞(G2),18,4,6,酒井学,18.267831,2400,474,0,27.027027,0
トウシンモンステラ,3.33,1東京6,共同通信杯(G3),10,6,10,ブノワ,33.333333,1800,478,0,27.027027,0
ドウディ,0.00,5東京1,京王杯2歳S(G2),13,4,6,蛯名正義,31.335283,1400,484,+8,52.631579,0
ドゥモワゼル,0.00,2小倉12,小倉2歳S(G3),15,9,7,北村友一,31.281198,1200,444,0,23.529412,0
ドゥモワゼル,0.00,2函館6,函館2歳S(G3),16,14,3,池添謙一,29.917250,1200,444,+12,23.529412,0
トゥルーハート,2.94,4阪神6,神戸新聞杯(G2),15,9,14,秋山真一,24.774096,2400,452,-6,16.666667,0
ドゥーカ,2.25,1京都3,日刊スポシンザン記念(G3),18,17,12,松山弘平,27.070347,1600,488,-2,52.380952,0
トキノエクセレント,3.00,浦和,テレ玉杯オーバルスプ(G3),12,7,9,見沢譲治,25.181951,1400,475,-5,53.488372,0
トキノエクセレント,3.00,浦和,さきたま杯(G2),12,6,7,見沢譲治,25.181951,1400,473,-4,53.488372,1
トキノエクセレント,3.00,5中山4,カペラS(G3),16,8,10,三浦皇成,29.865125,1200,472,+6,53.488372,0
トキノエクセレント,3.00,1阪神1,アーリントンC(G3),13,11,13,吉田稔,33.720930,1600,444,-4,53.488372,0
トキノメガミ,0.00,5東京1,京王杯2歳S(G2),11,11,11,野中悠太,10.885046,1400,444,-8,14.285714,0
ドコフクカゼ,2.63,3京都9,平安S(G3),15,2,5,岩田康誠,37.735110,1900,518,+2,46.875000,0
ドコフクカゼ,2.63,3中山2,マーチS(G3),15,8,2,石川裕紀,20.585366,1800,518,-6,46.875000,1
ドコフクカゼ,2.63,浦和,浦和記念(G2),11,2,1,四位洋文,31.044214,2000,527,+9,46.875000,0
ドコフクカゼ,2.63,3京都9,平安S(G3),16,15,10,四位洋文,31.044214,1900,520,+2,46.875000,0
ドコフクカゼ,2.63,3京都9,平安S(G3),16,12,6,川田将雅,46.226415,1900,512,+4,46.875000,0
ドコフクカゼ,2.63,3中山2,マーチS(G3),16,2,5,後藤浩輝,35.483871,1800,512,-12,46.875000,1
ドコフクカゼ,2.63,2新潟4,レパードS(G3),15,2,13,竹之下智,17.931034,1800,496,+2,46.875000,0
ドコフクカゼ,2.63,川崎,全日本2歳優駿[指定(G1),14,8,4,竹之下智,17.931034,1600,492,-10,46.875000,0
トシザキミ,2.33,2福島2,ラジオNIKKEI賞(G3),16,6,14,柴田善臣,25.533290,1800,462,+8,18.918919,0
トッカータ,2.00,1東京5,共同通信杯(G3),12,8,12,丸田恭介,18.960000,1800,468,-2,28.571429,0
トッカータ,2.00,2新潟10,新潟2歳S(G3),15,2,12,丸田恭介,18.960000,1600,464,+8,28.571429,0
トップシークレット,0.00,5阪神7,ラジオたんぱ杯3歳S(G3),14,10,14,安田康彦,12.500000,2000,416,-8,12.500000,0
トップディーヴォ,3.75,佐賀,佐賀記念(G3),12,5,2,横山典弘,33.800127,2000,485,-9,57.142857,1
トップディーヴォ,3.75,名古屋,名古屋グランプリ(G2),12,2,4,横山典弘,33.800127,2500,494,+6,57.142857,1
トップディーヴォ,3.75,4阪神8,シリウスS(G3),16,15,7,横山典弘,33.800127,2000,488,0,57.142857,0
トップディーヴォ,3.75,3京都9,平安S(G3),15,13,8,四位洋文,31.044214,1900,490,+6,57.142857,0
トップディーヴォ,3.75,2阪神7,アンタレスS(G3),16,7,8,四位洋文,31.044214,1800,484,0,57.142857,0
トップライセンス,2.50,5東京1,京王杯2歳S(G2),18,14,14,戸崎圭太,44.275057,1400,464,+4,30.000000,0
トニーポケット,3.00,金沢,白山大賞典(G3),12,7,8,吉田晃浩,45.359281,2100,485,+8,34.782609,0
トミケンスラーヴァ,2.00,1阪神8,阪神大賞典(G2),11,1,8,秋山真一,24.774096,3000,506,+2,23.684211,0
トミケンスラーヴァ,2.00,1中山7,アメリカジョッキーC(G2),11,2,7,江田照男,12.953020,2200,504,-2,23.684211,0
トミケンスラーヴァ,2.00,1中山1,日刊スポ賞中山金杯(G3),13,11,12,長岡禎仁,15.259740,2000,512,+4,23.684211,0
トミケンユークアイ,2.50,2新潟8,レパードS(G3),15,10,14,木幡初広,20.593368,1800,488,+6,34.000000,0
トミケンユークアイ,2.50,2札幌7,札幌2歳S(G3),13,1,11,勝浦正樹,24.401368,1800,480,+12,34.000000,0
トモジャクール,0.00,4東京8,アルテミスS(G3),15,7,15,田中勝春,22.495274,1600,434,0,27.272727,0
トモジャクール,0.00,2新潟10,新潟2歳S(G3),18,12,15,田中勝春,22.495274,1600,434,0,27.272727,0
トライン,3.86,5中山9,ホープフルS(G1),17,5,6,北村友一,31.281198,2000,460,-4,50.000000,0
トラキチシャチョウ,3.10,4阪神8,シリウスS(G3),16,9,12,池添謙一,29.917250,2000,510,-6,38.235294,0
トラキチシャチョウ,3.10,金沢,白山大賞典(G3),12,11,5,松山弘平,27.070347,2100,512,-4,38.235294,0
トラキチシャチョウ,3.10,3京都9,平安S(G3),15,8,7,松山弘平,27.070347,1900,516,+2,38.235294,0
トラキチシャチョウ,3.10,3京都5,京都新聞杯(G2),18,4,14,小林徹弥,10.354223,2200,480,-6,38.235294,0
ドラグーンシチー,0.00,2中京3,中スポ賞ファルコンS(G3),16,6,12,藤岡康太,27.212754,1400,472,-10,60.000000,0
ドラゴンウィスカー,0.00,門別,北海道スプリントカッ(G3),13,7,10,佐々木国,29.510309,1200,522,0,37.078652,0
ドラゴンウィスカー,0.00,川崎,全日本2歳優駿[指定(G1),13,11,9,水野貴史,34.463277,1600,493,-6,37.078652,0
ドラゴンエアル,3.50,名古屋,名古屋グランプリ(G2),12,8,8,服部茂史,41.164792,2500,498,-4,64.000000,0
ドラゴンエアル,3.50,盛岡,マーキュリーC(G3),14,14,6,服部茂史,41.164792,2000,492,-8,64.000000,0
ドラゴンエアル,3.50,船橋,ダイオライト記念(G2),12,1,6,森泰斗,45.310136,2400,501,0,64.000000,0
ドラゴンゲート,3.00,5中山4,カペラS(G3),16,10,11,田辺裕信,34.758364,1200,496,+16,43.478261,0
ドラゴンバローズ,3.67,1中京4,東海テレビ杯東海S(G2),16,12,3,和田竜二,29.361399,1800,498,-4,51.515152,0
ドラゴンバローズ,3.67,4阪神8,シリウスS(G3),16,5,5,和田竜二,29.361399,2000,498,-6,51.515152,1
トラストケンシン,4.00,2中山4,報知杯弥生賞(G2),10,7,7,内田博幸,31.973268,2000,454,-4,60.000000,0
トラストレイカ,3.50,1中山5,フェアリーS(G3),16,5,10,横山典弘,33.800127,1600,440,0,35.714286,0
トラネコ,2.83,2新潟4,レパードS(G3),15,7,10,武豊,41.235154,1800,428,-4,17.647059,0
トラネコ,2.83,3東京6,ユニコーンS(G3),16,16,13,吉田豊,22.889417,1600,440,0,17.647059,0
トランプ,0.00,川崎,全日本2歳優駿(G1),14,13,13,千葉津代,46.153846,1600,465,-5,30.769231,0
トリオンフ,3.88,1小倉4,小倉大賞典(G3),16,13,1,川田将雅,46.226415,1800,532,-8,66.666667,1
トリオンフ,3.88,2札幌5,札幌2歳S(G3),13,4,6,浜中俊,38.606307,1800,524,+4,66.666667,0
トリコロールブルー,4.00,4京都7,菊花賞(G1),18,5,8,戸崎圭太,44.275057,3000,494,-12,66.666667,0
トリコロールブルー,4.00,2東京3,テレビ東京杯青葉賞(G2),12,11,2,戸崎圭太,44.275057,2400,474,-10,66.666667,0
トリコロールブルー,4.00,2中山7,フジTVスプリングS(G2),11,11,3,Ｍ．デム,49.641577,1800,484,-4,66.666667,0
トリリオネア,3.17,5阪神6,朝日フューチュリティ(G1),18,11,10,松田大作,22.615220,1600,456,-10,25.000000,0
ドリームキラリ,3.60,1札幌6,エルムS(G3),14,3,8,三浦皇成,29.865125,1700,478,0,35.714286,1
ドリームキラリ,3.60,盛岡,マーキュリーC(G3),14,6,5,松岡正海,22.262774,2000,478,-4,35.714286,0
ドリームキラリ,3.60,3京都9,平安S(G3),16,14,14,黛弘人,15.303176,1900,486,+5,35.714286,0
ドリームキラリ,3.60,名古屋,かきつばた記念(G3),12,1,5,黛弘人,15.303176,1400,481,-7,35.714286,0
ドリームキラリ,3.60,名古屋,名古屋大賞典(G3),9,7,5,川田将雅,46.226415,1900,488,0,35.714286,0
ドリームキラリ,3.60,5東京3,東京中日S杯武蔵野S(G3),16,10,10,黛弘人,15.303176,1600,480,+6,35.714286,0
