チェリーアメリカン,4,0.00,名古屋,サラ3歳3組,8,5,3,木之前葵,1400,良,457,-1,0
チェリーアメリカン,4,0.00,名古屋,第二回かくちんお誕生,9,7,4,加藤誓二,1400,不,458,-5,0
チェリーアメリカン,4,0.00,名古屋,サラ3歳3組,9,9,5,木之前葵,1400,不,463,0,0
チェリーアメリカン,4,0.00,名古屋,サラ3歳3組,10,2,6,木之前葵,1400,稍,463,+1,0
チェリーアメリカン,4,0.00,名古屋,サラ3歳2組,9,8,6,木之前葵,1400,良,462,+4,1
チェリーアメリカン,4,0.00,名古屋,名古屋CCメロン賞,9,8,8,木之前葵,1400,良,458,+5,0
チェリーアメリカン,4,0.00,名古屋,3歳キング,9,7,8,加藤聡一,1600,良,453,-1,0
チェリーアメリカン,4,0.00,笠松,つつじ賞,9,6,6,木之前葵,1400,重,454,0,0
チェリーアメリカン,4,0.00,名古屋,3歳牝馬金シャチエン,6,3,4,木之前葵,1400,不,454,+3,1
チェリーアメリカン,4,0.00,名古屋,名古屋CCチェリー賞,10,8,7,木之前葵,1400,重,451,+2,0
チェリーアメリカン,4,0.00,名古屋,名古屋CCストロベリ,10,7,9,木之前葵,1400,稍,449,-3,1
チェリーアメリカン,4,0.00,名古屋,丹頂鶴特別,10,4,10,戸部尚実,1400,良,452,+4,0
チェリーアメリカン,4,0.00,名古屋,サラ3歳2組,9,7,7,大畑雅章,1400,良,448,-2,0
チェリーアメリカン,4,0.00,名古屋,名古屋CCアップル賞,9,2,9,大畑雅章,1400,稍,450,+4,0
チェリーアメリカン,4,0.00,笠松,雪割草賞,9,5,5,東川公則,1400,良,446,-3,0
チェリーアメリカン,4,0.00,名古屋,金シャチエンジェルズ,9,7,6,木之前葵,1600,稍,449,+1,0
チェリーアメリカン,4,0.00,名古屋,3歳キング,8,4,4,丸野勝虎,1400,重,448,+9,0
チェリーアメリカン,4,0.00,名古屋,白鳥特別,7,1,5,丸野勝虎,1600,良,439,-2,0
チェリーアメリカン,4,0.00,笠松,マックル賞,8,4,4,丸野勝虎,1400,良,441,+1,1
チェリーアメリカン,4,0.00,名古屋,2歳キング,8,4,4,東川公則,1400,良,440,-3,0
